Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202006,June 2020,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,19965,,44554,,,0
HS,2020,202006,June 2020,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or steel",,,,,,,1163217,,6131322,,,0
HS,2020,202006,June 2020,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,,,22281913,,,0
HS,2020,202006,June 2020,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,,,9613560,,,0
HS,2020,202006,June 2020,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,10807182,,17806659,,,0
HS,2020,202006,June 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,1451606,,2993239,,,0
HS,2020,202006,June 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,47421951,,21785698,,,0
HS,2020,202006,June 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,30637433,,884949,,,0
HS,2020,202006,June 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,94451,,6947,,,0
HS,2020,202004,April 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,58573,,3961,,,0
HS,2020,202004,April 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,,,648029,,,0
HS,2020,202004,April 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,642907,,1361487,,,0
HS,2020,202004,April 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,360145,,76545,,,0
HS,2020,202004,April 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,48060301,,23307631,,,0
HS,2020,202007,July 2020,4,0,1,Imports,446,"China, Macao SAR",,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,394949870,,5169633,,,0
HS,2020,202007,July 2020,4,0,1,Imports,446,"China, Macao SAR",,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,198520,,294207,,,0
