,index,Month,Reporter,2nd Partner,2nd Partner Code,2nd Partner ISO,Aggregate Level,Alt Qty,Alt Qty Unit,Alt Qty Unit Code,CIF Trade Value (US$),Commodity Code,Customs,Customs Proc. Code,FOB Trade Value (US$),Flag,Gross weight (kg),Is Leaf Code,Mode of Transport,Mode of Transport Code,Netweight (kg),Partner Code,Partner ISO,Period,Qty,Qty Unit,Qty Unit Code,Reporter Code,Reporter ISO,Trade Flow Code,Trade Value (US$),Unnamed: 0,Year
1064,1064,201909,CÃ´te d'Ivoire,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201909,,,,384.0,,1.0,26608113.0,164.0,2019.0
1065,1065,201909,Côte d'Ivoire,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,384.0,,1.0,20135261.5,,2017.5
1066,1066,201909,Denmark,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,208.0,,1.0,156968044.66666666,96.0,2018.0
1067,1067,201909,EU-28,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,97.0,,1.0,2936362649.3333335,48.0,2018.0
1068,1068,201909,Ecuador,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,218.0,,1.0,46817640.666666664,100.0,2018.0
1069,1069,201909,Egypt,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201809,,,,818.0,,1.0,338799536.3333333,351.0,2018.0
1070,1070,201909,El Salvador,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,222.0,,1.0,25898644.666666668,104.0,2018.0
1071,1071,201909,Estonia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201809,,,,233.0,,1.0,50811403.333333336,108.0,2018.0
1072,1072,201909,Ethiopia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201759,,,,231.0,,1.0,60183781.5,,2017.5
1073,1073,201909,Finland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,246.0,,1.0,162643232.0,112.0,2018.0
1074,1074,201909,France,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201759,,,,251.0,,1.0,1163385027.5,,2017.5
1075,1075,201909,Gambia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,270.0,,1.0,1333139.6666666667,120.0,2018.0
1076,1076,201909,Georgia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,268.0,,1.0,18388911.333333332,116.0,2018.0
1077,1077,201909,Germany,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,276.0,,1.0,2467003409.6666665,124.0,2018.0
1078,1078,201909,Ghana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,288.0,,1.0,31548418.666666668,128.0,2018.0
1079,1079,201909,Greece,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,300.0,,1.0,115843226.0,132.0,2018.0
1080,1080,201909,Greenland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,304.0,,1.0,253979.0,,2017.5
1081,1081,201909,Guatemala,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,320.0,,1.0,44495389.5,136.0,2018.0
1082,1082,201909,Guyana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,328.0,,1.0,1964039.5,,2017.5
1083,1083,201909,Honduras,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,340.0,,1.0,29571847.0,,2017.0
1084,1084,201909,Hungary,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,348.0,,1.0,221963297.0,144.0,2018.0
1085,1085,201909,Iceland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,352.0,,1.0,5058467.666666667,148.0,2018.0
1086,1086,201909,India,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,699.0,,1.0,951029858.6666666,296.0,2018.0
1087,1087,201909,Indonesia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,360.0,,1.0,637801535.0,,2017.0
1088,1088,201909,Ireland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,372.0,,1.0,60898054.666666664,152.0,2018.0
1089,1089,201909,Israel,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,376.0,,1.0,105519000.0,156.0,2018.0
1090,1090,201909,Italy,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,381.0,,1.0,1714406491.6666667,160.0,2018.0
1091,1091,201909,Japan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,392.0,,1.0,580380910.0,168.0,2018.0
1092,1092,201909,Jordan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,400.0,,1.0,41142089.0,,2017.0
1093,1093,201909,Kazakhstan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,398.0,,1.0,91112256.33333333,172.0,2018.0
1094,1094,201909,Kenya,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,404.0,,1.0,65976908.0,,2017.5
1095,1095,201909,Kuwait,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,414.0,,1.0,218483515.0,,2017.0
1096,1096,201909,Kyrgyzstan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,417.0,,1.0,15174212.0,,2017.5
1097,1097,201909,Lao People's Dem. Rep.,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201909,,,,418.0,,1.0,22875708.0,183.0,2019.0
1098,1098,201909,Latvia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,428.0,,1.0,53456502.0,187.0,2018.0
1099,1099,201909,Lithuania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,440.0,,1.0,69462763.66666667,191.0,2018.0
1100,1100,201909,Luxembourg,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,442.0,,1.0,130945370.0,,2017.5
1101,1101,201909,Madagascar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,450.0,,1.0,8204533.0,202.0,2018.0
1102,1102,201909,Malaysia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,458.0,,1.0,486505126.5,,2017.5
1103,1103,201909,Maldives,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,462.0,,1.0,9663235.0,,2018.0
1104,1104,201909,Malta,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201909,,,,470.0,,1.0,3526081.0,206.0,2019.0
1105,1105,201909,Mauritius,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,480.0,,1.0,6751507.666666667,210.0,2018.0
1106,1106,201909,Mexico,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201809,,,,484.0,,1.0,845482904.3333334,214.0,2018.0
1107,1107,201909,Mongolia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,496.0,,1.0,10595988.0,218.0,2018.0
1108,1108,201909,Montenegro,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201759,,,,499.0,,1.0,6481029.5,,2017.5
1109,1109,201909,Morocco,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201859,,,,504.0,,1.0,112593277.0,229.0,2018.5
1110,1110,201909,Mozambique,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201759,,,,508.0,,1.0,8218046.0,,2017.5
1111,1111,201909,Myanmar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,104.0,,1.0,53543722.5,,2017.5
1112,1112,201909,Namibia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,516.0,,1.0,7418997.0,,2017.0
1113,1113,201909,New Zealand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,554.0,,1.0,28249410.666666668,233.0,2018.0
1114,1114,201909,Norway,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,579.0,,1.0,73842928.0,237.0,2018.0
1115,1115,201909,Oman,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,512.0,,1.0,162798974.0,,2018.0
1116,1116,201909,Pakistan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,586.0,,1.0,259696315.33333334,241.0,2018.0
1117,1117,201909,Paraguay,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,600.0,,1.0,23915324.0,245.0,2018.0
1118,1118,201909,Peru,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,604.0,,1.0,104960460.66666667,249.0,2018.0
1119,1119,201909,Philippines,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,608.0,,1.0,374308573.0,252.0,2018.0
1120,1120,201909,Poland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,616.0,,1.0,793656338.3333334,256.0,2018.0
1121,1121,201909,Portugal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,620.0,,1.0,229811346.0,260.0,2018.0
1122,1122,201909,Qatar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201859,,,,634.0,,1.0,37737798.0,264.0,2018.5
1123,1123,201909,Rep. of Korea,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,410.0,,1.0,1249658975.0,176.0,2018.0
1124,1124,201909,Rep. of Moldova,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,498.0,,1.0,10476773.666666666,222.0,2018.0
1125,1125,201909,Romania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,642.0,,1.0,269293108.3333333,268.0,2018.0
1126,1126,201909,Russian Federation,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,643.0,,1.0,414067870.0,272.0,2018.0
1127,1127,201909,Rwanda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,646.0,,1.0,10069319.333333334,276.0,2018.0
1128,1128,201909,Saint Kitts and Nevis,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,659.0,,1.0,263305.0,,2017.0
1129,1129,201909,Samoa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,882.0,,1.0,110509.0,,2018.0
1130,1130,201909,Sao Tome and Principe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,678.0,,1.0,119328.66666666667,280.0,2018.0
1131,1131,201909,Saudi Arabia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,682.0,,1.0,155670628.0,,2017.0
1132,1132,201909,Senegal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,686.0,,1.0,23644839.0,284.0,2018.0
1133,1133,201909,Serbia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,688.0,,1.0,55612739.666666664,288.0,2018.0
1134,1134,201909,Seychelles,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,690.0,,1.0,1148241.3333333333,292.0,2018.0
1135,1135,201909,Singapore,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,702.0,,1.0,224747148.0,300.0,2018.0
1136,1136,201909,Slovakia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,703.0,,1.0,240074890.0,304.0,2018.0
1137,1137,201909,Slovenia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,705.0,,1.0,136161332.33333334,308.0,2018.0
1138,1138,201909,South Africa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,710.0,,1.0,86960028.0,312.0,2018.0
1139,1139,201909,Spain,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,724.0,,1.0,845113162.6666666,320.0,2018.0
1140,1140,201909,State of Palestine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,275.0,,1.0,21869222.5,,2017.5
1141,1141,201909,Swaziland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,748.0,,1.0,2212494.3333333335,324.0,2018.0
1142,1142,201909,Sweden,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,752.0,,1.0,407503168.0,328.0,2018.0
1143,1143,201909,Switzerland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,757.0,,1.0,226151885.33333334,332.0,2018.0
1144,1144,201909,TFYR of Macedonia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,807.0,,1.0,38356830.666666664,347.0,2018.0
1145,1145,201909,Thailand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,764.0,,1.0,971305163.5,,2017.5
1146,1146,201909,Togo,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,768.0,,1.0,6032500.666666667,336.0,2018.0
1147,1147,201909,Turkey,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,792.0,,1.0,1453972679.3333333,340.0,2018.0
1148,1148,201909,Uganda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,800.0,,1.0,25380823.0,,2018.0
1149,1149,201909,Ukraine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,804.0,,1.0,110109375.66666667,343.0,2018.0
1150,1150,201909,United Arab Emirates,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,784.0,,1.0,383142110.5,,2017.5
1151,1151,201909,United Kingdom,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201809,,,,826.0,,1.0,502015887.6666667,355.0,2018.0
1152,1152,201909,United Rep. of Tanzania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,834.0,,1.0,33748579.0,,2018.0
1153,1153,201909,United States of America,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,842.0,,1.0,2192726657.6666665,359.0,2018.0
1154,1154,201909,Yemen,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201859,,,,887.0,,1.0,16181058.0,367.0,2018.5
1155,1155,201909,Zambia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,894.0,,1.0,16870931.666666668,371.0,2018.0
1156,1156,201909,Zimbabwe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,716.0,,1.0,12397327.666666666,316.0,2018.0
